Theoretical Spectrum of Semrock FF562-Di03 Optical Filter
The spectrum described by the following ASCII data represents a typical optical filter design for this product.
However, note that from time to time Semrock makes minor modifications to its optical filter designs for purposes such as improved
manufacturability that do not affect the ability for the filter to meet its stated specifications.
 
Wavelength	Transmission
565.6	0.984430508294061
565.8	0.984602112057268
566	0.984767579663947
566.2	0.984925416029723
566.4	0.985074213827478
566.6	0.985212647279513
566.8	0.985339477001732
567	0.985453559965876
567.2	0.985553853982513
567.4	0.985639412002404
567.6	0.985709403296522
567.8	0.985763124305212
568	0.985800003754492
568.2	0.985819608459403
568.4	0.985821651508629
568.6	0.985805988296774
568.8	0.985772615149505
569	0.985721668619665
569.2	0.985653424550864
569.4	0.985568297876709
569.6	0.985466835786556
569.8	0.985349711702644
570	0.985217719199403
570.2	0.985071763330284
570.4	0.98491284783096
570.6	0.984742071650536
570.8	0.984560621325466
571	0.984369761057715
571.2	0.984170821962485
571.4	0.983965190263731
571.6	0.983754297101811
571.8	0.983539607468317
572	0.983322608690382
572.2	0.983104801892501
572.4	0.982887699484481
572.6	0.982672804703876
572.8	0.982461597513001
573	0.982255523832427
573.2	0.982055983337746
573.4	0.981864314105483
573.6	0.981681788725767
573.8	0.98150960729464
574	0.981348889202805
574.2	0.981200663122517
574.4	0.981065852703689
574.6	0.980945277800184
574.8	0.980839651590381
575	0.980749576048329
575.2	0.980675543804376
575.4	0.980617951839968
575.6	0.98057708260536
575.8	0.98055309730852
576	0.980546035614135
576.2	0.980555810023225
576.4	0.980582189093351
576.6	0.980624818746997
576.8	0.980683231492895
577	0.980756850138758
577.2	0.980844998069706
577.4	0.980946921762136
577.6	0.981061778767973
577.8	0.98118863821226
578	0.981326487739617
578.2	0.981474236543408
578.4	0.981630709999598
578.6	0.981794671416747
578.8	0.981964835322037
579	0.98213987662632
579.2	0.982318441686377
579.4	0.982499162798704
579.6	0.982680662907623
579.8	0.982861563721302
580	0.983040495466508
580.2	0.983216107452471
580.4	0.98338708020921
580.6	0.983552131944913
580.8	0.983710026560223
581	0.983859582217769
581.2	0.983999677917404
581.4	0.984129256491086
581.6	0.984247336594279
581.8	0.984353020879944
582	0.98444550195191
582.2	0.984524067200139
582.4	0.984588102057928
582.6	0.984637095238569
582.8	0.984670642283454
583	0.984688447859302
583.2	0.984690330495643
583.4	0.984676232864974
583.6	0.984646211721089
583.8	0.984600433711907
584	0.984539173682587
584.2	0.984462808512821
584.4	0.984371803030819
584.6	0.984266717618453
584.8	0.984148207405081
585	0.984017017071527
585.2	0.983873978390248
585.4	0.983720013710969
585.6	0.983556118929526
585.8	0.983383352909362
586	0.983202829900281
586.2	0.983015707514025
586.4	0.98282316636137
586.6	0.9826264145276
586.8	0.982426683391576
587	0.982225219202116
587.2	0.982023279434666
587.4	0.981822138501993
587.6	0.98162306471537
587.8	0.981427307357494
588	0.981236088816897
588.2	0.98105059225387
588.4	0.980871940367791
588.6	0.980701203109489
588.8	0.980539395915899
589	0.980387473566352
589.2	0.980246328938955
589.4	0.980116800882553
589.6	0.979999655705599
589.8	0.979895578476035
590	0.979805169377958
590.2	0.979728937215969
590.4	0.979667286849558
590.6	0.979620527766112
590.8	0.979588876145556
591	0.979572454051879
591.2	0.979571291883827
591.4	0.979585336592643
591.6	0.979614444239107
591.8	0.979658378725673
592	0.979716813794447
592.2	0.979789332752622
592.4	0.979875423374881
592.6	0.979974490260955
592.8	0.980085861647863
593	0.980208793790564
593.2	0.980342478022536
593.4	0.980486052585911
593.6	0.980638601053563
593.8	0.980799155846973
594	0.980966704348499
594.2	0.981140194918657
594.4	0.981318542441045
594.6	0.981500636106463
594.8	0.981685346662386
595	0.981871533414347
595.2	0.982058050224904
595.4	0.982243749494676
595.6	0.982427492483151
595.8	0.982608157326238
596	0.982784645859449
596.2	0.982955890986554
596.4	0.983120865202785
596.6	0.983278584571198
596.8	0.983428113928874
597	0.983568572483542
597.2	0.983699138942109
597.4	0.9838190560422
597.6	0.983927635303812
597.8	0.984024261101103
598	0.984108394148149
598.2	0.984179574260116
598.4	0.984237422158143
598.6	0.984281642108387
598.8	0.984312023550855
599	0.98432844195348
599.2	0.984330860049054
599.4	0.984319330297523
599.6	0.984293991156074
599.8	0.984255064815006
600	0.984202855370147
600.2	0.984137744497427
600.4	0.984060182796152
600.6	0.983970692782417
600.8	0.983869867251233
601	0.983758365208643
601.2	0.983636909624562
601.4	0.983506288981132
601.6	0.983367345224847
601.8	0.983220966196992
602	0.98306808008767
602.2	0.98290964822381
602.4	0.982746654962911
602.6	0.982580106501
602.8	0.982411026305469
603	0.982240448976968
603.2	0.982069414804001
603.4	0.981898965648956
603.6	0.981730136703631
603.8	0.981563949867736
604	0.981401407980541
604.2	0.981243489124588
604.4	0.981091140940839
604.6	0.980945275776124
604.8	0.980806765864757
605	0.980676438684178
605.2	0.980555072498709
605.4	0.980443392017267
605.6	0.980342065056811
605.8	0.980251699308549
606	0.98017283935063
606.2	0.980105964423148
606.4	0.980051487407893
606.6	0.980009751892074
606.8	0.97998103034764
607	0.979965523074853
607.2	0.979963356496154
607.4	0.979974579940936
607.6	0.979999169132432
607.8	0.980037027720873
608	0.980087988110404
608.2	0.980151813771763
608.4	0.980228203750901
608.6	0.980316790510307
608.8	0.980417140990484
609	0.980528759233516
609.2	0.980651088504974
609.4	0.980783512240196
609.6	0.98092536034132
609.8	0.981075913845246
610	0.981234408975767
610.2	0.98140004181515
610.4	0.981571973982404
610.6	0.981749336111331
610.8	0.981931232185195
611	0.982116744378993
611.2	0.982304937949247
611.4	0.982494866126288
611.6	0.982685575368013
611.8	0.982876110514558
612	0.983065519889048
612.2	0.983252860078166
612.4	0.983437200135813
612.6	0.983617627556811
612.8	0.9837932535058
613	0.983963217603075
613.2	0.98412669275213
613.4	0.984282890119837
613.6	0.984431062605141
613.8	0.98457050858731
614	0.984700575635356
614.2	0.984820663664593
614.4	0.984930227302986
614.6	0.985028779565082
614.8	0.985115894563685
615	0.985191209596659
615.2	0.985254427188292
615.4	0.985305317204037
615.6	0.985343716621346
615.8	0.985369529818467
616	0.985382728843193
616.2	0.985383353185575
616.4	0.985371509122704
616.6	0.985347369579544
616.8	0.985311173092943
617	0.985263222253552
617.2	0.98520388183987
617.4	0.985133576625791
617.6	0.985052788650724
617.8	0.984962054356934
618	0.984861961501839
618.2	0.98475314579613
618.4	0.98463628727445
618.6	0.984512106606994
618.8	0.984381361173086
619	0.98424484095153
619.2	0.984103364270789
619.4	0.983957773429091
619.6	0.983808930263302
619.8	0.983657711658375
620	0.983505005017759
620.2	0.983351704240046
620.4	0.983198706756736
620.6	0.983046907513339
620.8	0.982897194017128
621	0.982750441977428
621.2	0.982607510931757
621.4	0.982469239709979
621.6	0.982336442684095
621.8	0.982209906025499
622	0.9820903840323
622.2	0.981978595910568
622.4	0.981875223416729
622.6	0.981780907194272
622.8	0.981696243682823
623	0.981621782495359
623.2	0.981558023568724
623.4	0.981505413504163
623.6	0.981464344863491
623.8	0.981435154983748
624	0.981418124619006
624.2	0.981413477248781
624.4	0.981421379525167
624.6	0.981441939616447
624.8	0.981475206518735
625	0.981521170019616
625.2	0.981579760896276
625.4	0.981650851309702
625.6	0.981734255632777
625.8	0.981829731479152
626	0.981936980950787
626.2	0.982055651733381
626.4	0.982185337557978
626.6	0.98232558119501
626.8	0.98247587700099
627	0.98263567330031
627.2	0.98280437524039
627.4	0.982981348412413
627.6	0.983165921046844
627.8	0.983357386857164
628	0.983555008294192
628.2	0.983758020304557
628.4	0.983965635000789
628.6	0.984177044245689
628.8	0.984391422969935
629	0.984607932916101
629.2	0.984825725967811
629.4	0.98504394652743
629.6	0.985261736700624
629.8	0.985478240621502
630	0.985692608306814
630.2	0.985903998929964
630.4	0.986111582955515
630.6	0.986314547515026
630.8	0.986512100598264
631	0.986703474592577
631.2	0.98688793040131
631.4	0.987064762880977
631.6	0.987233301978901
631.8	0.987392915009995
632	0.987543009435491
632.2	0.98768303443379
632.4	0.987812480155912
632.6	0.987930882782427
632.8	0.988037827452199
633	0.988132949961408
633.2	0.988215939083638
633.4	0.988286540425065
633.6	0.988344554862188
633.8	0.988389838366739
634	0.988422302420589
634.2	0.988441913741402
634.4	0.9884486928737
634.6	0.988442715063896
634.8	0.988424110060372
635	0.988393061240684
635.2	0.98834980461966
635.4	0.988294627880416
635.6	0.988227868419048
635.8	0.98814991141615
636	0.98806118782717
636.2	0.987962172104432
636.4	0.987853379584986
636.6	0.987735364150607
636.8	0.987608715595838
637	0.987474056785664
637.2	0.987332040829558
637.4	0.987183348430845
637.6	0.987028684316464
637.8	0.986868773862637
638	0.98670435980015
638.2	0.986536198421969
638.4	0.986365054841998
638.6	0.986191700968951
638.8	0.986016912590494
639	0.985841466024706
639.2	0.98566613582598
639.4	0.985491694604181
639.6	0.985318906804818
639.8	0.985148524563634
640	0.984981284661985
640.2	0.98481790443044
640.4	0.984659075448767
640.6	0.984505464273007
640.8	0.984357711017252
641	0.984216426924303
641.2	0.984082193164718
641.4	0.983955561974785
641.6	0.983837051452525
641.8	0.983727142654945
642	0.983626277941633
642.2	0.983534858912043
642.4	0.983453243300647
642.6	0.98338174545485
642.8	0.983320635931761
643	0.983270140713732
643.2	0.983230441345088
643.4	0.983201676744465
643.6	0.983183940759441
643.8	0.983177281369971
644	0.983181700810365
644.2	0.983197154365484
644.4	0.983223546379562
644.6	0.983260735488805
644.8	0.983308536946426
645	0.983366723593477
645.2	0.983435028958111
645.4	0.983513154466914
645.6	0.983600764973351
645.8	0.98369748834581
646	0.983802917157703
646.2	0.98391660897182
646.4	0.984038083645027
646.6	0.98416682992097
646.8	0.984302309124712
647	0.984443957432563
647.2	0.984591188977343
647.4	0.984743400529426
647.6	0.98489997177117
647.8	0.985060267120051
648	0.985223638348773
648.2	0.985389426601346
648.4	0.985556963151596
648.6	0.985725574051372
648.8	0.985894583491382
649	0.986063316514819
649.2	0.986231102855186
649.4	0.986397283022634
649.6	0.986561207539247
649.8	0.986722238401369
650	0.986879751623159
650.2	0.987033138246109
650.4	0.987181802360587
650.6	0.987325167885365
650.8	0.987462682287912
651	0.987593818725016
651.2	0.987718079158178
651.4	0.987834999523973
651.6	0.987944148222627
651.8	0.988045126655326
652	0.988137570708733
652.2	0.988221151628687
652.4	0.988295575742429
652.6	0.988360586714152
652.8	0.988415966826224
653	0.98846153765631
653.2	0.988497160725515
653.4	0.988522738250567
653.6	0.9885382129139
653.8	0.988543567741059
654	0.988538825949034
654.2	0.988524050665391
654.4	0.988499344669218
654.6	0.988464849849518
654.8	0.988420746396522
655	0.98836725184297
655.2	0.988304619981852
655.4	0.988233139692691
655.6	0.988153133475786
655.8	0.988064955910263
656	0.987968992017766
656.2	0.987865655251536
656.4	0.987755384775168
656.6	0.987638644183315
656.8	0.987515919760781
657	0.987387718431107
657.2	0.987254565781608
657.4	0.987117004309336
657.6	0.98697559079693
657.8	0.986830893934592
658	0.986683492056685
658.2	0.986533970680111
658.4	0.986382919693789
658.6	0.986230931645784
658.8	0.986078599609296
659	0.985926514876996
659.2	0.985775265691889
659.4	0.985625438007272
659.6	0.985477610236673
659.8	0.985332350105504
660	0.985190212576952
660.2	0.985051736121697
660.4	0.984917435715012
660.6	0.984787806373975
660.8	0.984663323203844
661	0.984544439783708
661.2	0.984431587649956
661.4	0.984325177863196
661.6	0.984225596618912
661.8	0.984133203009288
662	0.9840483279019
662.2	0.983971272568485
662.4	0.983902306578522
662.6	0.983841667834422
662.8	0.983789562189845
663	0.983746162862623
663.2	0.983711610479956
663.4	0.983686014253944
663.6	0.983669450205908
663.8	0.983661960552699
664	0.983663553727434
664.2	0.983674203745265
664.4	0.983693848284933
664.6	0.983722391639744
664.8	0.983759706003625
665	0.983805632050435
665.2	0.983859980049497
665.4	0.983922531937056
665.6	0.983993040875686
665.8	0.984071231790986
666	0.984156802434855
666.2	0.984249424889046
666.4	0.98434874780486
666.6	0.984454396568426
666.8	0.984565974338835
667	0.984683063525823
667.2	0.984805226612017
667.4	0.984932005611015
667.6	0.985062925928826
667.8	0.98519749880356
668	0.985335223063049
668.2	0.985475587367816
668.4	0.985618073365365
668.6	0.985762156183784
668.8	0.985907305869063
669	0.986052989274923
669.2	0.986198671465575
669.4	0.986343816151688
669.6	0.986487889086755
669.8	0.986630360444822
670	0.986770706682416
670.2	0.986908413498067
670.4	0.987042980969609
670.6	0.987173921871296
670.8	0.987300762242102
671	0.987423043035209
671.2	0.987540320649714
671.4	0.987652165308311
671.6	0.987758165750822
671.8	0.987857931689323
672	0.987951095116621
672.2	0.988037312353381
672.4	0.988116267651139
672.6	0.988187671771222
672.8	0.988251262116808
673	0.988306803587659
673.2	0.988354088860062
673.4	0.988392937631809
673.6	0.98842319859891
673.8	0.98844475035924
674	0.988457501730759
674.2	0.988461392379752
674.4	0.988456394150954
674.6	0.988442509736106
674.8	0.988419772119479
675	0.988388244343714
675.2	0.988348018535531
675.4	0.988299213580177
675.6	0.988241976508432
675.8	0.988176482487929
676	0.988102934079994
676.2	0.988021560813468
676.4	0.987932619509395
676.6	0.987836392074897
676.8	0.9877331840005
677	0.987623323185375
677.2	0.987507159034524
677.4	0.987385062165449
677.6	0.987257421988176
677.8	0.987124644934615
678	0.986987152986685
678.2	0.986845381392
678.4	0.986699774799439
678.6	0.986550787970665
678.8	0.986398884967544
679	0.986244537560163
679.2	0.986088224007729
679.4	0.985930428589574
679.6	0.985771638820741
679.8	0.98561234346057
680	0.985453030919133
680.2	0.985294187508511
680.4	0.985136295370557
680.6	0.98497983143217
680.8	0.984825266032225
681	0.984673061411818
681.2	0.984523670972248
681.4	0.98437754000972
681.6	0.984235102115141
681.8	0.98409677711756
682	0.983962969817108
682.2	0.983834067648236
682.4	0.983710436243259
682.6	0.983592421919435
682.8	0.983480351844753
683	0.983374533118535
683.2	0.983275252879105
683.4	0.98318278037009
683.6	0.983097363302604
683.8	0.983019226252874
684	0.982948570099462
684.2	0.982885570710066
684.4	0.982830376008931
684.6	0.982783108025635
684.8	0.982743863436427
685	0.982712713370656
685.2	0.98268970395291
685.4	0.98267485821948
685.6	0.982668174154079
685.8	0.982669624144622
686	0.982679155178245
686.2	0.982696688821818
686.4	0.982722120739872
686.6	0.982755322050406
686.8	0.982796140105477
687	0.982844399039129
687.2	0.982899900463078
687.4	0.982962424385234
687.6	0.983031729701321
687.8	0.983107554912059
688	0.983189618978426
688.2	0.983277622193244
688.4	0.983371247020017
688.6	0.983470159205
688.8	0.983574008874226
689	0.983682431638254
689.2	0.983795049743942
689.4	0.983911473276419
689.6	0.984031301354247
689.8	0.984154123368545
690	0.984279520255313
690.2	0.98440706570468
690.4	0.98453632722094
690.6	0.984666867712571
690.8	0.98479824691236
691	0.984930022717533
691.2	0.98506175260284
691.4	0.985192995170799
691.6	0.985323311277042
691.8	0.985452265289081
692	0.985579426402472
692.2	0.98570436966245
692.4	0.985826676417625
692.6	0.985945936421222
692.8	0.98606174933712
693	0.986173725933735
693.2	0.986281489818546
693.4	0.986384680273836
693.6	0.986482951577424
693.8	0.986575973450178
694	0.986663432033493
694.2	0.986745029987121
694.4	0.986820484937572
694.6	0.986889532874203
694.8	0.986951929748491
695	0.987007452167189
695.2	0.987055898824617
695.4	0.987097093461687
695.6	0.987130882896108
695.8	0.987157136621793
696	0.987175747145814
696.2	0.987186629446848
696.4	0.987189718664894
696.6	0.9871849724687
696.8	0.987172371872154
697	0.9871519211976
697.2	0.987123648752588
697.4	0.987087608981756
697.6	0.987043879845318
697.8	0.98699256172135
698	0.98693377702829
698.2	0.986867669186263
698.4	0.986794400432749
698.6	0.986714153233848
698.8	0.986627130266515
699	0.986533553715914
699.2	0.986433665047145
699.4	0.986327725772764
699.6	0.986216014975212
699.8	0.986098827863414
700	0.985976474819994
700.2	0.985849280095559
700.4	0.985717579822516
700.6	0.985581721867257
700.8	0.985442065063084
701	0.985298978111312
701.2	0.985152838524034
701.4	0.985004031672862
701.6	0.984852949450982
701.8	0.984699989052306
702	0.984545551807231
702.2	0.98439004191527
702.4	0.98423386497555
702.6	0.984077427132573
702.8	0.983921134037332
703	0.983765389719645
703.2	0.983610595456013
703.4	0.983457148617435
703.6	0.983305441649212
703.8	0.983155861035367
704	0.98300878626941
704.2	0.982864589106299
704.4	0.982723633315016
704.6	0.982586272901538
704.8	0.982452850915769
705	0.982323698557734
705.2	0.982199134091436
705.4	0.982079461341535
705.6	0.981964969629702
705.8	0.981855933283463
706	0.981752610957763
706.2	0.981655245383842
706.4	0.981564063969134
706.6	0.981479277204662
706.8	0.981401077826058
707	0.981329640393852
707.2	0.981265120282957
707.4	0.98120765146511
707.6	0.981157348171218
707.8	0.981114305308704
708	0.981078598288666
708.2	0.981050283582341
708.4	0.981029400648168
708.6	0.981015969803101
708.8	0.981009991560916
709	0.981011446709236
709.2	0.981020295770771
709.4	0.981036477199231
709.6	0.981059909624492
709.8	0.981090492792138
710	0.981128107880403
710.2	0.981172618571261
710.4	0.981223873549363
710.6	0.981281704766941
710.8	0.981345927223214
711	0.981416339502629
711.2	0.981492723753988
711.4	0.98157484452464
711.6	0.981662451236948
711.8	0.981755279480609
712	0.981853051735907
712.2	0.981955478684604
712.4	0.982062261684284
712.6	0.982173091941692
712.8	0.982287650782107
713	0.982405610491163
713.2	0.982526634919296
713.4	0.982650379594979
713.6	0.982776493408363
713.8	0.982904619783675
714	0.983034397604315
714.2	0.983165462264509
714.4	0.983297446950456
714.6	0.983429983230092
714.8	0.983562701907045
715	0.983695233995664
715.2	0.983827211299405
715.4	0.983958266206739
715.6	0.984088033857882
715.8	0.98421615349575
716	0.984342269406975
716.2	0.984466032314766
716.4	0.984587101663245
716.6	0.984705145058616
716.8	0.984819838653637
717	0.984930867978598
717.2	0.985037928398322
717.4	0.985140724862178
717.6	0.985238973715009
717.8	0.985332403762978
718	0.985420756954263
718.2	0.985503789409582
718.4	0.985581273177986
718.6	0.98565299562804
718.8	0.985718759584187
719	0.98577838380864
719.2	0.985831703078953
719.4	0.985878567514486
719.6	0.985918844026333
719.8	0.985952416980505
720	0.985979188450017
720.2	0.985999078445692
720.4	0.98601202515008
720.6	0.986017984935911
720.8	0.986016932393763
721	0.98600886033841
721.2	0.985993779567849
721.4	0.9859717181865
721.6	0.985942722076036
721.8	0.985906854909138
722	0.985864197916081
722.2	0.985814849887051
722.4	0.985758927649709
722.6	0.985696564783699
722.8	0.985627910923143
723	0.985553131311835
723.2	0.985472406042591
723.4	0.985385928719736
723.6	0.985293906764603
723.8	0.985196561111504
724	0.985094125591331
724.2	0.984986846465495
724.4	0.984874982329176
724.6	0.984758802933828
724.8	0.984638588278481
725	0.984514627848082
725.2	0.984387219930411
725.4	0.984256671106075
725.6	0.984123295129955
725.8	0.98398741200583
726	0.983849347150657
726.2	0.983709430380381
726.4	0.983567994531554
726.6	0.983425375105135
726.8	0.983281909607244
727	0.983137936726418
727.2	0.982993795282663
727.4	0.982849822735981
727.6	0.98270635510812
727.8	0.982563726424842
728	0.982422267932952
728.2	0.982282307690313
728.4	0.982144170859504
728.6	0.982008177820497
728.8	0.981874643064506
729	0.981743874475696
729.2	0.981616172490291
729.4	0.981491829003725
729.6	0.981371127173075
729.8	0.981254340938295
730	0.981141734422747
730.2	0.981033561798362
730.4	0.980930068037684
730.6	0.980831487056546
730.8	0.980738040785451
731	0.980649938713046
731.2	0.980567377247027
731.4	0.98049053870359
731.6	0.980419591630919
731.8	0.980354690702467
732	0.980295976423391
732.2	0.980243575072857
732.4	0.980197599065819
732.6	0.98015814611955
732.8	0.980125298887535
733	0.980099124834233
733.2	0.980079675975539
733.4	0.980066988340648
733.6	0.980061082493398
733.8	0.980061963716268
734	0.980069622053519
734.2	0.980084032567746
734.4	0.980105155982517
734.6	0.980132938265604
734.8	0.980167310615428
735	0.980208189660285
735.2	0.980255477540361
735.4	0.980309061751685
735.6	0.980368815920209
735.8	0.980434600271832
736	0.980506261976384
736.2	0.980583635524818
736.4	0.980666543100744
736.6	0.980754794906745
736.8	0.980848189600309
737	0.980946514772282
737.2	0.981049547446518
737.4	0.981157054597462
737.6	0.981268793700273
737.8	0.98138451329711
738	0.981503953580085
738.2	0.981626847051523
738.4	0.98175291934942
738.6	0.98188188975216
738.8	0.982013471763706
739	0.982147373754925
739.2	0.98228329969148
739.4	0.982420949990693
739.6	0.982560021899651
739.8	0.982700210082214
740	0.982841207295541
740.2	0.982982704486686
740.4	0.983124389773403
740.6	0.983265950968735
740.8	0.983407076877683
741	0.983547457997076
741.2	0.983686787268376
741.4	0.983824760888302
741.6	0.983961078725003
741.8	0.984095444917409
742	0.984227568533971
742.2	0.984357164351477
742.4	0.984483953903975
742.6	0.984607665723512
742.8	0.984728035793015
743	0.984844808108993
743.2	0.984957735216414
743.4	0.985066578650368
743.6	0.985171109369271
743.8	0.985271108230326
744	0.985366366446319
744.2	0.985456685920221
744.4	0.985541879502466
744.6	0.985621771929005
744.8	0.985696200331479
745	0.985765014583829
745.2	0.985828077555206
745.4	0.985885265165421
745.6	0.985936466747316
745.8	0.985981585313225
746	0.986020537735818
746.2	0.986053254960077
746.4	0.986079682206969
746.6	0.98609977866876
746.8	0.986113517458322
747	0.986120885619295
747.2	0.98612188408568
747.4	0.986116527565697
747.6	0.986104844511727
747.8	0.986086877028577
748	0.986062680733725
748.2	0.986032324720953
748.4	0.985995891868627
748.6	0.985953478402887
748.8	0.985905193526401
749	0.985851159122075
749.2	0.985791509422903
749.4	0.985726390642737
749.6	0.985655960610726
749.8	0.985580388373747
750	0.985499853770215
750.2	0.985414547217814
750.4	0.985324669887652
750.6	0.985230432393506
750.8	0.985132054052239
751	0.985029762384519
751.2	0.984923792602175
751.4	0.984814387083771
751.6	0.984701794835668
751.8	0.984586270944086
752	0.984468076018863
752.2	0.984347475878089
752.4	0.984224741750325
752.6	0.984100148989045
752.8	0.983973976224696
753	0.983846504754073
753.2	0.983718017922803
753.4	0.983588800496474
753.6	0.983459138065417
753.8	0.983329316441988
754	0.983199621056642
754.2	0.98307033616317
754.4	0.982941743669539
754.6	0.982814123173306
754.8	0.982687751607892
755	0.98256290270056
755.2	0.982439846401918
755.4	0.982318848242193
755.6	0.982200168930337
755.8	0.982084063897229
756	0.981970782815363
756.2	0.981860569444317
756.4	0.981753662106861
756.6	0.9816502923028
756.8	0.981550683965489
757	0.98145505304874
757.2	0.981363606728126
757.4	0.981276541760854
757.6	0.981194045253763
757.8	0.981116294720101
758	0.98104345776544
758.2	0.980975692281725
758.4	0.980913147761771
758.6	0.980855963812067
758.8	0.980804269480644
759	0.980758183061996
759.2	0.980717811239347
759.4	0.980683246804372
759.6	0.980654570439443
759.8	0.980631851269095
760	0.980615146768091
760.2	0.980604503055546
760.4	0.980599955963279
760.6	0.980601529950475
760.8	0.980609237737998
761	0.980623080320713
761.2	0.980643046226949
761.4	0.980669109179517
761.6	0.980701230363333
761.8	0.980739359282708
762	0.980783433884402
762.2	0.980833381483872
762.4	0.980889121383389
762.6	0.980950562894645
762.8	0.981017604785377
763	0.981090135500163
763.2	0.981168032856761
763.4	0.981251162624278
763.6	0.981339380333183
763.8	0.981432532094147
764	0.981530454903527
764.2	0.981632976922101
764.4	0.981739917662435
764.6	0.981851088432433
764.8	0.981966292744967
765	0.982085326704824
765.2	0.982207979929881
765.4	0.982334037572172
765.6	0.98246327925838
765.8	0.982595479016436
766	0.982730405721968
766.2	0.982867823079429
766.4	0.983007488630746
766.6	0.983149155585511
766.8	0.983292573748058
767	0.983437489982659
767.2	0.983583649005717
767.4	0.983730794852267
767.6	0.983878670430931
767.8	0.9840270176873
768	0.984175578084627
768.2	0.984324092834839
768.4	0.984472302627703
768.6	0.984619948867485
768.8	0.984766774418745
769	0.984912524099941
769.2	0.985056945198402
769.4	0.985199788033164
769.6	0.985340806359124
769.8	0.985479757812359
770	0.985616404372397
770.2	0.985750512860383
770.4	0.985881855489535
770.6	0.986010210106752
770.8	0.98613536054692
771	0.986257097026582
771.2	0.986375216528986
771.4	0.986489523184243
771.6	0.986599828610188
771.8	0.98670595224664
772	0.986807721678297
772.2	0.986904972839763
772.4	0.986997550054838
772.6	0.987085306714867
772.8	0.987168105660055
773	0.987245819426927
773.2	0.987318330469297
773.4	0.98738553135874
773.6	0.987447324968687
773.8	0.987503624636124
774	0.987554354300622
774.2	0.987599448674479
774.4	0.987638853420475
774.6	0.987672524927375
774.8	0.987700430284224
775	0.987722547306578
775.2	0.987738864416764
775.4	0.987749380244946
775.6	0.987754103957784
775.8	0.987753055327428
776	0.987746264657053
776.2	0.98773377326991
776.4	0.987715635251959
776.6	0.987691915753446
776.8	0.987662690272827
777	0.987628044476396
777.2	0.987588072855895
777.4	0.987542875022773
777.6	0.987492558792516
777.8	0.987437241057366
778	0.987377047514375
778.2	0.987312113783027
778.4	0.987242589342221
778.6	0.987168633038827
778.8	0.987090411368686
779	0.98700809814665
779.2	0.986921872586571
779.4	0.986831914137632
779.6	0.986738406725655
779.8	0.986641539943961
780	0.986541508676526
780.2	0.986438514588936
780.4	0.98633277143275
780.6	0.986224499139476
780.8	0.986113921549892
781	0.986001265996347
781.2	0.985886762685663
781.4	0.985770643678675
781.6	0.985653143035762
781.8	0.985534496583551
782	0.985414941487941
782.2	0.985294715453354
782.4	0.985174055158096
782.6	0.985053196925676
782.8	0.984932376674424
783	0.984811829500485
783.2	0.984691789051917
783.4	0.984572486472538
783.6	0.984454150624839
783.8	0.984337007906024
784	0.984221281860076
784.2	0.984107194037274
784.4	0.983994967398761
784.6	0.983884822335724
784.8	0.983776975093825
785	0.98367163743312
785.2	0.983569014445294
785.4	0.983469298601784
785.6	0.983372674877901
785.8	0.983279322291774
786	0.983189413619883
786.2	0.983103117066308
786.4	0.983020601894938
786.6	0.982942032472924
786.8	0.982867566109635
787	0.982797352833898
787.2	0.982731533684966
787.4	0.982670235962469
787.6	0.982613577447032
787.8	0.982561667719211
788	0.982514608006812
788.2	0.982472491737559
788.4	0.982435406533526
788.6	0.982403432108854
788.8	0.982376639496726
789	0.982355090970179
789.2	0.982338839777393
789.4	0.982327929484751
789.6	0.982322394526761
789.8	0.982322260380963
790	0.98232754355877
790.2	0.982338251197444
790.4	0.982354379808683
790.6	0.982375916493644
790.8	0.982402839394459
791	0.982435117755226
791.2	0.982472711980061
791.4	0.982515573670776
791.6	0.982563645779225
791.8	0.982616862740093
792	0.982675150600073
792.2	0.982738427200266
792.4	0.982806602479336
792.6	0.982879578566987
792.8	0.982957249925733
793	0.983039503536961
793.2	0.98312621909502
793.4	0.983217269206217
793.6	0.983312519615477
793.8	0.983411829437294
794	0.983515051393512
794.2	0.983622032045016
794.4	0.983732611996191
794.6	0.983846626197516
794.8	0.983963904234593
795	0.984084270611171
795.2	0.984207545042265
795.4	0.984333542759594
795.6	0.984462074808543
795.8	0.984592948356253
796	0.984725967008021
796.2	0.984860931006253
796.4	0.98499763717727
796.6	0.985135879615055
796.8	0.985275450146446
797	0.985416138680587
797.2	0.985557733622969
797.4	0.985700022416878
797.6	0.985842791717861
797.8	0.985985827692755
798	0.986128916375221
798.2	0.986271844033939
798.4	0.986414397550952
798.6	0.98655636470516
798.8	0.98669753448782
799	0.986837697430364
799.2	0.986976646746787
799.4	0.987114181129258
799.6	0.98725010265141
799.8	0.987384216269489
800	0.98751633013076
800.2	0.987646254029769
800.4	0.987773794162153
800.6	0.987898758961285
800.8	0.98802096125006
801	0.98814021853962
801.2	0.988256354812333
801.4	0.988369205317657
801.6	0.988478612426168
801.8	0.988584424404745
802	0.988686495665036
802.2	0.988784687127356
802.4	0.988878866801584
802.6	0.988968909574565
802.8	0.9890546972729
803	0.989136118846177
803.2	0.98921306873008
803.4	0.989285441542888
803.6	0.989353137587181
803.8	0.989416064782557
804	0.989474138787062
804.2	0.989527285831183
804.4	0.98957545102122
